tiempo,entrada
315.2,1.749
315.3,1.749
315.4,1.749
315.5,1.749
315.6,1.749
315.7,1.749
315.8,1.749
315.9,1.749
316,1.749
316.1,1.749
316.2,1.749
316.3,1.749
316.4,1.749
316.5,1.749
316.6,1.749
316.7,1.749
316.8,1.749
316.9,1.749
317,1.749
317.1,1.749
317.2,1.749
317.3,1.749
317.4,1.749
317.5,1.749
317.6,1.749
317.7,1.749
317.8,1.749
317.9,1.749
318,1.749
318.1,1.749
318.2,1.749
318.3,1.749
318.4,1.749
318.5,1.749
318.6,1.749
318.7,1.749
318.8,1.749
318.9,1.749
319,1.749
319.1,1.749
319.2,1.749
319.3,1.749
319.4,1.749
319.5,1.749
319.6,1.749
319.7,1.749
319.8,1.749
319.9,1.749
320,1.749
320.1,1.749
320.2,1.749
320.3,1.749
320.4,1.749
320.5,1.749
320.6,1.749
320.7,1.749
320.8,1.749
320.9,1.749
321,1.749
321.1,1.749
321.2,1.749
321.3,1.749
321.4,1.749
321.5,1.749
321.6,1.749
321.7,1.749
321.8,1.749
321.9,1.749
322,1.749
322.1,1.749
322.2,1.749
322.3,1.749
322.4,1.749
322.5,1.749
322.6,1.749
322.7,1.749
322.8,1.749
322.9,1.749
323,1.749
323.1,1.749
323.2,1.749
323.3,1.749
323.4,1.749
323.5,1.749
323.6,1.749
323.7,1.749
323.8,1.749
323.9,1.749
324,1.749
324.1,1.749
324.2,1.749
324.3,1.749
324.4,1.749
324.5,1.749
324.6,1.749
324.7,1.749
324.8,1.749
324.9,1.749
325,1.749
325.1,1.749
325.2,1.749
325.3,1.749
325.4,1.749
325.5,1.749
325.6,1.749
325.7,1.749
325.8,1.749
325.9,1.749
326,1.749
326.1,1.749
326.2,1.749
326.3,1.749
326.4,1.749
326.5,1.749
326.6,1.749
326.7,1.749
326.8,1.749
326.9,1.749
327,1.749
327.1,1.749
327.2,1.749
327.3,1.749
327.4,1.749
327.5,1.749
327.6,1.749
327.7,1.749
327.8,1.749
327.9,1.749
328,1.749
328.1,1.749
328.2,1.749
328.3,1.749
328.4,1.749
328.5,1.749
328.6,1.749
328.7,1.749
328.8,1.749
328.9,1.749
329,1.749
329.1,1.749
329.2,1.749
329.3,1.749
329.4,1.749
329.5,1.749
329.6,1.749
329.7,1.749
329.8,1.749
329.9,1.749
330,2
330.1,2
330.2,2
330.3,2
330.4,2
330.5,2
330.6,2
330.7,2
330.8,2
330.9,2
331,2
331.1,2
331.2,2
331.3,2
331.4,2
331.5,2
331.6,2
331.7,2
331.8,2
331.9,2
332,2
332.1,2
332.2,2
332.3,2
332.4,2
332.5,2
332.6,2
332.7,2
332.8,2
332.9,2
333,2
333.1,2
333.2,2
333.3,2
333.4,2
333.5,2
333.6,2
333.7,2
333.8,2
333.9,2
334,2
334.1,2
334.2,2
334.3,2
334.4,2
334.5,2
334.6,2
334.7,2
334.8,2
334.9,2
335,2
335.1,2
335.2,2
335.3,2
335.4,2
335.5,2
335.6,2
335.7,2
335.8,2
335.9,2
336,2
336.1,2
336.2,2
336.3,2
336.4,2
336.5,2
336.6,2
336.7,2
336.8,2
336.9,2
337,2
337.1,2
337.2,2
337.3,2
337.4,2
337.5,2
337.6,2
337.7,2
337.8,2
337.9,2
338,2
338.1,2
338.2,2
338.3,2
338.4,2
338.5,2
338.6,2
338.7,2
338.8,2
338.9,2
339,2
339.1,2
339.2,2
339.3,2
339.4,2
339.5,2
339.6,2
339.7,2
339.8,2
339.9,2
340,2
340.1,2
340.2,2
340.3,2
340.4,2
340.5,2
340.6,2
340.7,2
340.8,2
340.9,2
341,2
341.1,2
341.2,2
341.3,2
341.4,2
341.5,2
341.6,2
341.7,2
341.8,2
341.9,2
342,2
342.1,2
342.2,2
342.3,2
342.4,2
342.5,2
342.6,2
342.7,2
342.8,2
342.9,2
343,2
343.1,2
343.2,2
343.3,2
343.4,2
343.5,2
343.6,2
343.7,2
343.8,2
343.9,2
344,2
344.1,2
344.2,2
344.3,2
344.4,2
344.5,2
344.6,2
344.7,2
344.8,2
344.9,2
345,-1.0565
345.1,-1.0565
345.2,-1.0565
345.3,-1.0565
345.4,-1.0565
345.5,-1.0565
345.6,-1.0565
345.7,-1.0565
345.8,-1.0565
345.9,-1.0565
346,-1.0565
346.1,-1.0565
346.2,-1.0565
346.3,-1.0565
346.4,-1.0565
346.5,-1.0565
346.6,-1.0565
346.7,-1.0565
346.8,-1.0565
346.9,-1.0565
347,-1.0565
347.1,-1.0565
347.2,-1.0565
347.3,-1.0565
347.4,-1.0565
347.5,-1.0565
347.6,-1.0565
347.7,-1.0565
347.8,-1.0565
347.9,-1.0565
348,-1.0565
348.1,-1.0565
348.2,-1.0565
348.3,-1.0565
348.4,-1.0565
348.5,-1.0565
348.6,-1.0565
348.7,-1.0565
348.8,-1.0565
348.9,-1.0565
349,-1.0565
349.1,-1.0565
349.2,-1.0565
349.3,-1.0565
349.4,-1.0565
349.5,-1.0565
349.6,-1.0565
349.7,-1.0565
349.8,-1.0565
349.9,-1.0565
350,-1.0565
350.1,-1.0565
350.2,-1.0565
350.3,-1.0565
350.4,-1.0565
350.5,-1.0565
350.6,-1.0565
350.7,-1.0565
350.8,-1.0565
350.9,-1.0565
351,-1.0565
351.1,-1.0565
351.2,-1.0565
351.3,-1.0565
351.4,-1.0565
351.5,-1.0565
351.6,-1.0565
351.7,-1.0565
351.8,-1.0565
351.9,-1.0565
352,-1.0565
352.1,-1.0565
352.2,-1.0565
352.3,-1.0565
352.4,-1.0565
352.5,-1.0565
352.6,-1.0565
352.7,-1.0565
352.8,-1.0565
352.9,-1.0565
353,-1.0565
353.1,-1.0565
353.2,-1.0565
353.3,-1.0565
353.4,-1.0565
353.5,-1.0565
353.6,-1.0565
353.7,-1.0565
353.8,-1.0565
353.9,-1.0565
354,-1.0565
354.1,-1.0565
354.2,-1.0565
354.3,-1.0565
354.4,-1.0565
354.5,-1.0565
354.6,-1.0565
354.7,-1.0565
354.8,-1.0565
354.9,-1.0565
355,-1.0565
355.1,-1.0565
355.2,-1.0565
355.3,-1.0565
355.4,-1.0565
355.5,-1.0565
355.6,-1.0565
355.7,-1.0565
355.8,-1.0565
355.9,-1.0565
356,-1.0565
356.1,-1.0565
356.2,-1.0565
356.3,-1.0565
356.4,-1.0565
356.5,-1.0565
356.6,-1.0565
356.7,-1.0565
356.8,-1.0565
356.9,-1.0565
357,-1.0565
357.1,-1.0565
357.2,-1.0565
357.3,-1.0565
357.4,-1.0565
357.5,-1.0565
357.6,-1.0565
357.7,-1.0565
357.8,-1.0565
357.9,-1.0565
358,-1.0565
358.1,-1.0565
358.2,-1.0565
358.3,-1.0565
358.4,-1.0565
358.5,-1.0565
358.6,-1.0565
358.7,-1.0565
358.8,-1.0565
358.9,-1.0565
359,-1.0565
359.1,-1.0565
359.2,-1.0565
359.3,-1.0565
359.4,-1.0565
359.5,-1.0565
359.6,-1.0565
359.7,-1.0565
359.8,-1.0565
359.9,-1.0565
360,-1.4548
360.1,-1.4548
360.2,-1.4548
360.3,-1.4548
360.4,-1.4548
360.5,-1.4548
360.6,-1.4548
360.7,-1.4548
360.8,-1.4548
360.9,-1.4548
361,-1.4548
361.1,-1.4548
361.2,-1.4548
361.3,-1.4548
361.4,-1.4548
361.5,-1.4548
361.6,-1.4548
361.7,-1.4548
361.8,-1.4548
361.9,-1.4548
362,-1.4548
362.1,-1.4548
362.2,-1.4548
362.3,-1.4548
362.4,-1.4548
362.5,-1.4548
362.6,-1.4548
362.7,-1.4548
362.8,-1.4548
362.9,-1.4548
363,-1.4548
363.1,-1.4548
363.2,-1.4548
363.3,-1.4548
363.4,-1.4548
363.5,-1.4548
363.6,-1.4548
363.7,-1.4548
363.8,-1.4548
363.9,-1.4548
364,-1.4548
364.1,-1.4548
364.2,-1.4548
364.3,-1.4548
364.4,-1.4548
364.5,-1.4548
364.6,-1.4548
364.7,-1.4548
364.8,-1.4548
364.9,-1.4548
365,-1.4548
365.1,-1.4548
365.2,-1.4548
365.3,-1.4548
365.4,-1.4548
365.5,-1.4548
365.6,-1.4548
365.7,-1.4548
365.8,-1.4548
365.9,-1.4548
366,-1.4548
366.1,-1.4548
366.2,-1.4548
366.3,-1.4548
366.4,-1.4548
366.5,-1.4548
366.6,-1.4548
366.7,-1.4548
366.8,-1.4548
366.9,-1.4548
367,-1.4548
367.1,-1.4548
367.2,-1.4548
367.3,-1.4548
367.4,-1.4548
367.5,-1.4548
367.6,-1.4548
367.7,-1.4548
367.8,-1.4548
367.9,-1.4548
368,-1.4548
368.1,-1.4548
368.2,-1.4548
368.3,-1.4548
368.4,-1.4548
368.5,-1.4548
368.6,-1.4548
368.7,-1.4548
368.8,-1.4548
368.9,-1.4548
369,-1.4548
369.1,-1.4548
369.2,-1.4548
369.3,-1.4548
369.4,-1.4548
369.5,-1.4548
369.6,-1.4548
369.7,-1.4548
369.8,-1.4548
369.9,-1.4548
370,-1.4548
370.1,-1.4548
370.2,-1.4548
370.3,-1.4548
370.4,-1.4548
370.5,-1.4548
370.6,-1.4548
370.7,-1.4548
370.8,-1.4548
370.9,-1.4548
371,-1.4548
371.1,-1.4548
371.2,-1.4548
371.3,-1.4548
371.4,-1.4548
371.5,-1.4548
371.6,-1.4548
371.7,-1.4548
371.8,-1.4548
371.9,-1.4548
372,-1.4548
372.1,-1.4548
372.2,-1.4548
372.3,-1.4548
372.4,-1.4548
372.5,-1.4548
372.6,-1.4548
372.7,-1.4548
372.8,-1.4548
372.9,-1.4548
373,-1.4548
373.1,-1.4548
373.2,-1.4548
373.3,-1.4548
373.4,-1.4548
373.5,-1.4548
373.6,-1.4548
373.7,-1.4548
373.8,-1.4548
373.9,-1.4548
374,-1.4548
374.1,-1.4548
374.2,-1.4548
374.3,-1.4548
374.4,-1.4548
374.5,-1.4548
374.6,-1.4548
374.7,-1.4548
374.8,-1.4548
374.9,-1.4548
375,-1.7763
375.1,-1.7763
375.2,-1.7763
375.3,-1.7763
375.4,-1.7763
375.5,-1.7763
375.6,-1.7763
375.7,-1.7763
375.8,-1.7763
375.9,-1.7763
376,-1.7763
376.1,-1.7763
376.2,-1.7763
376.3,-1.7763
376.4,-1.7763
376.5,-1.7763
376.6,-1.7763
376.7,-1.7763
376.8,-1.7763
376.9,-1.7763
377,-1.7763
377.1,-1.7763
377.2,-1.7763
377.3,-1.7763
377.4,-1.7763
377.5,-1.7763
377.6,-1.7763
377.7,-1.7763
377.8,-1.7763
377.9,-1.7763
378,-1.7763
378.1,-1.7763
378.2,-1.7763
378.3,-1.7763
378.4,-1.7763
378.5,-1.7763
378.6,-1.7763
378.7,-1.7763
378.8,-1.7763
378.9,-1.7763
379,-1.7763
379.1,-1.7763
379.2,-1.7763
379.3,-1.7763
379.4,-1.7763
379.5,-1.7763
379.6,-1.7763
379.7,-1.7763
379.8,-1.7763
379.9,-1.7763
380,-1.7763
380.1,-1.7763
380.2,-1.7763
380.3,-1.7763
380.4,-1.7763
380.5,-1.7763
380.6,-1.7763
380.7,-1.7763
380.8,-1.7763
380.9,-1.7763
381,-1.7763
381.1,-1.7763
381.2,-1.7763
381.3,-1.7763
381.4,-1.7763
381.5,-1.7763
381.6,-1.7763
381.7,-1.7763
381.8,-1.7763
381.9,-1.7763
382,-1.7763
382.1,-1.7763
382.2,-1.7763
382.3,-1.7763
382.4,-1.7763
382.5,-1.7763
382.6,-1.7763
382.7,-1.7763
382.8,-1.7763
382.9,-1.7763
383,-1.7763
383.1,-1.7763
383.2,-1.7763
383.3,-1.7763
383.4,-1.7763
383.5,-1.7763
383.6,-1.7763
383.7,-1.7763
383.8,-1.7763
383.9,-1.7763
384,-1.7763
384.1,-1.7763
384.2,-1.7763
384.3,-1.7763
384.4,-1.7763
384.5,-1.7763
384.6,-1.7763
384.7,-1.7763
384.8,-1.7763
384.9,-1.7763
385,-1.7763
385.1,-1.7763
385.2,-1.7763
385.3,-1.7763
385.4,-1.7763
385.5,-1.7763
385.6,-1.7763
385.7,-1.7763
385.8,-1.7763
385.9,-1.7763
386,-1.7763
386.1,-1.7763
386.2,-1.7763
386.3,-1.7763
386.4,-1.7763
386.5,-1.7763
386.6,-1.7763
386.7,-1.7763
386.8,-1.7763
386.9,-1.7763
387,-1.7763
387.1,-1.7763
387.2,-1.7763
387.3,-1.7763
387.4,-1.7763
387.5,-1.7763
387.6,-1.7763
387.7,-1.7763
387.8,-1.7763
387.9,-1.7763
388,-1.7763
388.1,-1.7763
388.2,-1.7763
388.3,-1.7763
388.4,-1.7763
388.5,-1.7763
388.6,-1.7763
388.7,-1.7763
388.8,-1.7763
388.9,-1.7763
389,-1.7763
389.1,-1.7763
389.2,-1.7763
389.3,-1.7763
389.4,-1.7763
389.5,-1.7763
389.6,-1.7763
389.7,-1.7763
389.8,-1.7763
389.9,-1.7763
390,-0.3159
390.1,-0.3159
390.2,-0.3159
390.3,-0.3159
390.4,-0.3159
390.5,-0.3159
390.6,-0.3159
390.7,-0.3159
390.8,-0.3159
390.9,-0.3159
391,-0.3159
391.1,-0.3159
391.2,-0.3159
391.3,-0.3159
391.4,-0.3159
391.5,-0.3159
391.6,-0.3159
391.7,-0.3159
391.8,-0.3159
391.9,-0.3159
392,-0.3159
392.1,-0.3159
392.2,-0.3159
392.3,-0.3159
392.4,-0.3159
392.5,-0.3159
392.6,-0.3159
392.7,-0.3159
392.8,-0.3159
392.9,-0.3159
393,-0.3159
393.1,-0.3159
393.2,-0.3159
393.3,-0.3159
393.4,-0.3159
393.5,-0.3159
393.6,-0.3159
393.7,-0.3159
393.8,-0.3159
393.9,-0.3159
394,-0.3159
394.1,-0.3159
394.2,-0.3159
394.3,-0.3159
394.4,-0.3159
394.5,-0.3159
394.6,-0.3159
394.7,-0.3159
394.8,-0.3159
394.9,-0.3159
395,-0.3159
395.1,-0.3159
395.2,-0.3159
395.3,-0.3159
395.4,-0.3159
395.5,-0.3159
395.6,-0.3159
395.7,-0.3159
395.8,-0.3159
395.9,-0.3159
396,-0.3159
396.1,-0.3159
396.2,-0.3159
396.3,-0.3159
396.4,-0.3159
396.5,-0.3159
396.6,-0.3159
396.7,-0.3159
396.8,-0.3159
396.9,-0.3159
397,-0.3159
397.1,-0.3159
397.2,-0.3159
397.3,-0.3159
397.4,-0.3159
397.5,-0.3159
397.6,-0.3159
397.7,-0.3159
397.8,-0.3159
397.9,-0.3159
398,-0.3159
398.1,-0.3159
398.2,-0.3159
398.3,-0.3159
398.4,-0.3159
398.5,-0.3159
398.6,-0.3159
398.7,-0.3159
398.8,-0.3159
398.9,-0.3159
399,-0.3159
399.1,-0.3159
399.2,-0.3159
399.3,-0.3159
399.4,-0.3159
399.5,-0.3159
399.6,-0.3159
399.7,-0.3159
399.8,-0.3159
399.9,-0.3159
400,-0.3159
400.1,-0.3159
400.2,-0.3159
400.3,-0.3159
400.4,-0.3159
400.5,-0.3159
400.6,-0.3159
400.7,-0.3159
400.8,-0.3159
400.9,-0.3159
401,-0.3159
401.1,-0.3159
401.2,-0.3159
401.3,-0.3159
401.4,-0.3159
401.5,-0.3159
401.6,-0.3159
401.7,-0.3159
401.8,-0.3159
401.9,-0.3159
402,-0.3159
402.1,-0.3159
402.2,-0.3159
402.3,-0.3159
402.4,-0.3159
402.5,-0.3159
402.6,-0.3159
402.7,-0.3159
402.8,-0.3159
402.9,-0.3159
403,-0.3159
403.1,-0.3159
403.2,-0.3159
403.3,-0.3159
403.4,-0.3159
403.5,-0.3159
403.6,-0.3159
403.7,-0.3159
403.8,-0.3159
403.9,-0.3159
404,-0.3159
404.1,-0.3159
404.2,-0.3159
404.3,-0.3159
404.4,-0.3159
404.5,-0.3159
404.6,-0.3159
404.7,-0.3159
404.8,-0.3159
404.9,-0.3159
405,-1.8899
405.1,-1.8899
405.2,-1.8899
405.3,-1.8899
405.4,-1.8899
405.5,-1.8899
405.6,-1.8899
405.7,-1.8899
405.8,-1.8899
405.9,-1.8899
406,-1.8899
406.1,-1.8899
406.2,-1.8899
406.3,-1.8899
406.4,-1.8899
406.5,-1.8899
406.6,-1.8899
406.7,-1.8899
406.8,-1.8899
406.9,-1.8899
407,-1.8899
407.1,-1.8899
407.2,-1.8899
407.3,-1.8899
407.4,-1.8899
407.5,-1.8899
407.6,-1.8899
407.7,-1.8899
407.8,-1.8899
407.9,-1.8899
408,-1.8899
408.1,-1.8899
408.2,-1.8899
408.3,-1.8899
408.4,-1.8899
408.5,-1.8899
408.6,-1.8899
408.7,-1.8899
408.8,-1.8899
408.9,-1.8899
409,-1.8899
409.1,-1.8899
409.2,-1.8899
409.3,-1.8899
409.4,-1.8899
409.5,-1.8899
409.6,-1.8899
409.7,-1.8899
409.8,-1.8899
409.9,-1.8899
410,-1.8899
410.1,-1.8899
410.2,-1.8899
410.3,-1.8899
410.4,-1.8899
410.5,-1.8899
410.6,-1.8899
410.7,-1.8899
410.8,-1.8899
410.9,-1.8899
411,-1.8899
411.1,-1.8899
411.2,-1.8899
411.3,-1.8899
411.4,-1.8899
411.5,-1.8899
411.6,-1.8899
411.7,-1.8899
411.8,-1.8899
411.9,-1.8899
412,-1.8899
412.1,-1.8899
412.2,-1.8899
412.3,-1.8899
412.4,-1.8899
412.5,-1.8899
412.6,-1.8899
412.7,-1.8899
412.8,-1.8899
412.9,-1.8899
413,-1.8899
413.1,-1.8899
413.2,-1.8899
413.3,-1.8899
413.4,-1.8899
413.5,-1.8899
413.6,-1.8899
413.7,-1.8899
413.8,-1.8899
413.9,-1.8899
414,-1.8899
414.1,-1.8899
414.2,-1.8899
414.3,-1.8899
414.4,-1.8899
414.5,-1.8899
414.6,-1.8899
414.7,-1.8899
414.8,-1.8899
414.9,-1.8899
415,-1.8899
415.1,-1.8899
415.2,-1.8899
415.3,-1.8899
415.4,-1.8899
415.5,-1.8899
415.6,-1.8899
415.7,-1.8899
415.8,-1.8899
415.9,-1.8899
416,-1.8899
416.1,-1.8899
416.2,-1.8899
416.3,-1.8899
416.4,-1.8899
416.5,-1.8899
416.6,-1.8899
416.7,-1.8899
416.8,-1.8899
416.9,-1.8899
417,-1.8899
417.1,-1.8899
417.2,-1.8899
417.3,-1.8899
417.4,-1.8899
417.5,-1.8899
417.6,-1.8899
417.7,-1.8899
417.8,-1.8899
417.9,-1.8899
418,-1.8899
418.1,-1.8899
418.2,-1.8899
418.3,-1.8899
418.4,-1.8899
418.5,-1.8899
418.6,-1.8899
418.7,-1.8899
418.8,-1.8899
418.9,-1.8899
419,-1.8899
419.1,-1.8899
419.2,-1.8899
419.3,-1.8899
419.4,-1.8899
419.5,-1.8899
419.6,-1.8899
419.7,-1.8899
419.8,-1.8899
419.9,-1.8899
420,1.8314
420.1,1.8314
420.2,1.8314
420.3,1.8314
420.4,1.8314
420.5,1.8314
420.6,1.8314
420.7,1.8314
420.8,1.8314
420.9,1.8314
421,1.8314
421.1,1.8314
421.2,1.8314
421.3,1.8314
421.4,1.8314
421.5,1.8314
421.6,1.8314
421.7,1.8314
421.8,1.8314
421.9,1.8314
422,1.8314
422.1,1.8314
422.2,1.8314
422.3,1.8314
422.4,1.8314
422.5,1.8314
422.6,1.8314
422.7,1.8314
422.8,1.8314
422.9,1.8314
423,1.8314
423.1,1.8314
423.2,1.8314
423.3,1.8314
423.4,1.8314
423.5,1.8314
423.6,1.8314
423.7,1.8314
423.8,1.8314
423.9,1.8314
424,1.8314
424.1,1.8314
424.2,1.8314
424.3,1.8314
424.4,1.8314
424.5,1.8314
424.6,1.8314
424.7,1.8314
424.8,1.8314
424.9,1.8314
425,1.8314
425.1,1.8314
425.2,1.8314
425.3,1.8314
425.4,1.8314
425.5,1.8314
425.6,1.8314
425.7,1.8314
425.8,1.8314
425.9,1.8314
426,1.8314
426.1,1.8314
426.2,1.8314
426.3,1.8314
426.4,1.8314
426.5,1.8314
426.6,1.8314
426.7,1.8314
426.8,1.8314
426.9,1.8314
427,1.8314
427.1,1.8314
427.2,1.8314
427.3,1.8314
427.4,1.8314
427.5,1.8314
427.6,1.8314
427.7,1.8314
427.8,1.8314
427.9,1.8314
428,1.8314
428.1,1.8314
428.2,1.8314
428.3,1.8314
428.4,1.8314
428.5,1.8314
428.6,1.8314
428.7,1.8314
428.8,1.8314
428.9,1.8314
429,1.8314
429.1,1.8314
429.2,1.8314
429.3,1.8314
429.4,1.8314
429.5,1.8314
429.6,1.8314
429.7,1.8314
429.8,1.8314
429.9,1.8314
430,1.8314
430.1,1.8314
430.2,1.8314
430.3,1.8314
430.4,1.8314
430.5,1.8314
430.6,1.8314
430.7,1.8314
430.8,1.8314
430.9,1.8314
431,1.8314
431.1,1.8314
431.2,1.8314
431.3,1.8314
431.4,1.8314
431.5,1.8314
431.6,1.8314
431.7,1.8314
431.8,1.8314
431.9,1.8314
432,1.8314
432.1,1.8314
432.2,1.8314
432.3,1.8314
432.4,1.8314
432.5,1.8314
432.6,1.8314
432.7,1.8314
432.8,1.8314
432.9,1.8314
433,1.8314
433.1,1.8314
433.2,1.8314
433.3,1.8314
433.4,1.8314
433.5,1.8314
433.6,1.8314
433.7,1.8314
433.8,1.8314
433.9,1.8314
434,1.8314
434.1,1.8314
434.2,1.8314
434.3,1.8314
434.4,1.8314
434.5,1.8314
434.6,1.8314
434.7,1.8314
434.8,1.8314
434.9,1.8314
435,-1.749
435.1,-1.749
435.2,-1.749
435.3,-1.749
435.4,-1.749
435.5,-1.749
435.6,-1.749
435.7,-1.749
435.8,-1.749
435.9,-1.749
436,-1.749
436.1,-1.749
436.2,-1.749
436.3,-1.749
436.4,-1.749
436.5,-1.749
436.6,-1.749
436.7,-1.749
436.8,-1.749
436.9,-1.749
437,-1.749
437.1,-1.749
437.2,-1.749
437.3,-1.749
437.4,-1.749
437.5,-1.749
437.6,-1.749
437.7,-1.749
437.8,-1.749
437.9,-1.749
438,-1.749
438.1,-1.749
438.2,-1.749
438.3,-1.749
438.4,-1.749
438.5,-1.749
438.6,-1.749
438.7,-1.749
438.8,-1.749
438.9,-1.749
439,-1.749
439.1,-1.749
439.2,-1.749
439.3,-1.749
439.4,-1.749
439.5,-1.749
439.6,-1.749
439.7,-1.749
439.8,-1.749
439.9,-1.749
440,-1.749
440.1,-1.749
440.2,-1.749
440.3,-1.749
440.4,-1.749
440.5,-1.749
440.6,-1.749
440.7,-1.749
440.8,-1.749
440.9,-1.749
441,-1.749
441.1,-1.749
441.2,-1.749
441.3,-1.749
441.4,-1.749
441.5,-1.749
441.6,-1.749
441.7,-1.749
441.8,-1.749
441.9,-1.749
442,-1.749
442.1,-1.749
442.2,-1.749
442.3,-1.749
442.4,-1.749
442.5,-1.749
442.6,-1.749
442.7,-1.749
442.8,-1.749
442.9,-1.749
443,-1.749
443.1,-1.749
443.2,-1.749
443.3,-1.749
443.4,-1.749
443.5,-1.749
443.6,-1.749
443.7,-1.749
443.8,-1.749
443.9,-1.749
444,-1.749
444.1,-1.749
444.2,-1.749
444.3,-1.749
444.4,-1.749
444.5,-1.749
444.6,-1.749
444.7,-1.749
444.8,-1.749
444.9,-1.749
445,-1.749
445.1,-1.749
445.2,-1.749
445.3,-1.749
445.4,-1.749
445.5,-1.749
445.6,-1.749
445.7,-1.749
445.8,-1.749
445.9,-1.749
446,-1.749
446.1,-1.749
446.2,-1.749
446.3,-1.749
446.4,-1.749
446.5,-1.749
446.6,-1.749
446.7,-1.749
446.8,-1.749
446.9,-1.749
447,-1.749
447.1,-1.749
447.2,-1.749
447.3,-1.749
447.4,-1.749
447.5,-1.749
447.6,-1.749
447.7,-1.749
447.8,-1.749
447.9,-1.749
448,-1.749
448.1,-1.749
448.2,-1.749
448.3,-1.749
448.4,-1.749
448.5,-1.749
448.6,-1.749
448.7,-1.749
448.8,-1.749
448.9,-1.749
449,-1.749
449.1,-1.749
449.2,-1.749
449.3,-1.749
449.4,-1.749
449.5,-1.749
449.6,-1.749
449.7,-1.749
449.8,-1.749
449.9,-1.749
450,-2
450.1,-2
450.2,-2
450.3,-2
450.4,-2
450.5,-2
450.6,-2
450.7,-2
450.8,-2
450.9,-2
451,-2
451.1,-2
451.2,-2
451.3,-2
451.4,-2
451.5,-2
451.6,-2
451.7,-2
451.8,-2
451.9,-2
452,-2
452.1,-2
452.2,-2
452.3,-2
452.4,-2
452.5,-2
452.6,-2
452.7,-2
452.8,-2
452.9,-2
453,-2
453.1,-2
453.2,-2
453.3,-2
453.4,-2
453.5,-2
453.6,-2
453.7,-2
453.8,-2
453.9,-2
454,-2
454.1,-2
454.2,-2
454.3,-2
454.4,-2
454.5,-2
454.6,-2
454.7,-2
454.8,-2
454.9,-2
455,-2
455.1,-2
455.2,-2
455.3,-2
455.4,-2
455.5,-2
455.6,-2
455.7,-2
455.8,-2
455.9,-2
456,-2
456.1,-2
456.2,-2
456.3,-2
456.4,-2
456.5,-2
456.6,-2
456.7,-2
456.8,-2
456.9,-2
457,-2
457.1,-2
457.2,-2
457.3,-2
457.4,-2
457.5,-2
457.6,-2
457.7,-2
457.8,-2
457.9,-2
458,-2
458.1,-2
458.2,-2
458.3,-2
458.4,-2
458.5,-2
458.6,-2
458.7,-2
458.8,-2
458.9,-2
459,-2
459.1,-2
459.2,-2
459.3,-2
459.4,-2
459.5,-2
459.6,-2
459.7,-2
459.8,-2
459.9,-2
460,-2
460.1,-2
460.2,-2
460.3,-2
460.4,-2
460.5,-2
460.6,-2
460.7,-2
460.8,-2
460.9,-2
461,-2
461.1,-2
461.2,-2
461.3,-2
461.4,-2
461.5,-2
461.6,-2
461.7,-2
461.8,-2
461.9,-2
462,-2
462.1,-2
462.2,-2
462.3,-2
462.4,-2
462.5,-2
462.6,-2
462.7,-2
462.8,-2
462.9,-2
463,-2
463.1,-2
463.2,-2
463.3,-2
463.4,-2
463.5,-2
463.6,-2
463.7,-2
463.8,-2
463.9,-2
464,-2
464.1,-2
464.2,-2
464.3,-2
464.4,-2
464.5,-2
464.6,-2
464.7,-2
464.8,-2
464.9,-2
465,1.0565
465.1,1.0565
465.2,1.0565
465.3,1.0565
465.4,1.0565
465.5,1.0565
465.6,1.0565
465.7,1.0565
465.8,1.0565
465.9,1.0565
466,1.0565
466.1,1.0565
466.2,1.0565
466.3,1.0565
466.4,1.0565
466.5,1.0565
466.6,1.0565
466.7,1.0565
466.8,1.0565
466.9,1.0565
467,1.0565
467.1,1.0565
467.2,1.0565
467.3,1.0565
467.4,1.0565
467.5,1.0565
467.6,1.0565
467.7,1.0565
467.8,1.0565
467.9,1.0565
468,1.0565
468.1,1.0565
468.2,1.0565
468.3,1.0565
468.4,1.0565
468.5,1.0565
468.6,1.0565
468.7,1.0565
468.8,1.0565
468.9,1.0565
469,1.0565
469.1,1.0565
469.2,1.0565
469.3,1.0565
469.4,1.0565
469.5,1.0565
469.6,1.0565
469.7,1.0565
469.8,1.0565
469.9,1.0565
470,1.0565
470.1,1.0565
470.2,1.0565
470.3,1.0565
470.4,1.0565
470.5,1.0565
470.6,1.0565
470.7,1.0565
470.8,1.0565
470.9,1.0565
471,1.0565
471.1,1.0565
471.2,1.0565
471.3,1.0565
471.4,1.0565
471.5,1.0565
471.6,1.0565
471.7,1.0565
471.8,1.0565
471.9,1.0565
472,1.0565
472.1,1.0565
472.2,1.0565
472.3,1.0565
472.4,1.0565
472.5,1.0565
472.6,1.0565
472.7,1.0565
472.8,1.0565
472.9,1.0565
473,1.0565
473.1,1.0565
473.2,1.0565
473.3,1.0565
473.4,1.0565
473.5,1.0565
473.6,1.0565
473.7,1.0565
473.8,1.0565
473.9,1.0565
474,1.0565
474.1,1.0565
474.2,1.0565
474.3,1.0565
474.4,1.0565
474.5,1.0565
474.6,1.0565
474.7,1.0565
474.8,1.0565
474.9,1.0565
475,1.0565
475.1,1.0565
475.2,1.0565
475.3,1.0565
475.4,1.0565
475.5,1.0565
475.6,1.0565
475.7,1.0565
